"","series","year","cong_session","start_date","end_date","middle_date","president","pres_lastname","pres_party","tot_series","tot_series_rep","per_rep_approval","per_rep_approval_w","avg_rep_approval","avg_rep_approval_w","tot_series_dem","per_dem_approval","per_dem_approval_w","avg_dem_approval","avg_dem_approval_w","tot_series_ind","per_ind_approval","per_ind_approval_w","avg_ind_approval","avg_ind_approval_w","avg_inparty_approval","avg_inparty_approval_w","avg_outparty_approval","avg_outparty_approval_w","per_inparty_approval","per_inparty_approval_w","per_outparty_approval_w","avg_approval_diff","avg_approval_diff_w","per_approval_diff","per_approval_diff_w","crisno_during","during_crisis","num_crisis","crisname_during","crisis_closest_pre","crisis_closest_post_start","crisis_closest_post_end","session_startyr","session_endyr","rep_pres","majority_senate","majority_house","divided_leg","divided_gov","pres_support_house","pres_support_senate","nominate_president","nominate_house_median","nominate_senate_median","bicameral_distance","pres_house_distance","pres_senate_distance","nominate_house_dem","nominate_house_rep","polarization_house","nominate_senate_dem","nominate_senate_rep","polarization_senate","polarization_house_lag","polarization_senate_lag","polarization_avg","polarization_avg_lag","election_no","pres_election_date","election_year","perchange_dispinc","unemployment_rate","mid_closest_pre","during_mid","eisenhower","kennedy","johnson","nixon","ford","carter","reagan","bush1","clinton","bush2","obama"
"1001","2000-05",2000,106,14634,14635,2000-01-25,"Bill Clinton","Clinton","D",1044,341,0.310850439882698,0.313411900374896,-0.343108504398827,-0.283840865770743,377,0.909814323607427,0.925948676759431,0.846153846153846,0.854984902339526,326,0.644171779141104,0.660263746154089,0.340490797546012,0.348831883145988,0.846153846153846,0.854984902339526,-0.343108504398827,-0.283840865770743,0.909814323607427,0.925948676759431,0.313411900374896,1.18926235055267,1.13882576811027,0.596402423232531,0.612536776384535,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,7.9,4,0,0,0,0,0,0,0,0,0,0,1,0,0
"1002","2000-06",2000,106,14644,14646,2000-02-05,"Bill Clinton","Clinton","D",1018,316,0.329113924050633,0.356361043981359,-0.316455696202532,-0.251094844522355,335,0.883582089552239,0.913331050303445,0.8,0.82812223505618,367,0.613079019073569,0.600002909226379,0.283378746594005,0.27463809573358,0.8,0.82812223505618,-0.316455696202532,-0.251094844522355,0.883582089552239,0.913331050303445,0.356361043981359,1.11645569620253,1.07921707957854,0.52722104557088,0.556970006322086,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,7.9,4,0,0,0,0,0,0,0,0,0,0,1,0,0
"1003","2000-08",2000,106,14654,14655,2000-02-14,"Bill Clinton","Clinton","D",1050,336,0.294642857142857,0.286509663930961,-0.383928571428571,-0.29665818366976,359,0.866295264623955,0.913316505034986,0.749303621169916,0.789030364462924,355,0.588732394366197,0.627052492658857,0.250704225352113,0.288864980113338,0.749303621169916,0.789030364462924,-0.383928571428571,-0.29665818366976,0.866295264623955,0.913316505034986,0.286509663930961,1.13323219259849,1.08568854813268,0.579785600692994,0.626806841104025,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,7.9,4,0,0,0,0,0,0,0,0,0,0,1,0,0
"1004","2000-11",2000,106,14665,14667,2000-02-26,"Bill Clinton","Clinton","D",1004,379,0.298153034300792,0.262656160898133,-0.372031662269129,-0.351422381825686,305,0.868852459016393,0.936246663918261,0.757377049180328,0.827386875914746,320,0.55625,0.574711792450398,0.16875,0.164060459844768,0.757377049180328,0.827386875914746,-0.372031662269129,-0.351422381825686,0.868852459016393,0.936246663918261,0.262656160898133,1.12940871144946,1.17880925774043,0.60619629811826,0.673590503020127,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,7.9,4,0,0,0,0,0,0,0,0,0,0,1,0,0
"1005","2000-12",2000,106,14679,14681,2000-03-11,"Bill Clinton","Clinton","D",1006,315,0.317460317460317,0.296740554533307,-0.326984126984127,-0.337907793408348,340,0.885294117647059,0.899662552160375,0.782352941176471,0.798445369653842,351,0.638176638176638,0.658941922788946,0.321937321937322,0.361673176713139,0.782352941176471,0.798445369653842,-0.326984126984127,-0.337907793408348,0.885294117647059,0.899662552160375,0.296740554533307,1.1093370681606,1.13635316306219,0.588553563113751,0.602921997627068,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,7.9,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0
"1006","2000-13",2000,106,14686,14688,2000-03-18,"Bill Clinton","Clinton","D",1024,331,0.24773413897281,0.2408906188076,-0.474320241691843,-0.43872188468354,313,0.853035143769968,0.841881448658891,0.744408945686901,0.721188127804107,380,0.576315789473684,0.589451475284602,0.239473684210526,0.223225629251254,0.744408945686901,0.721188127804107,-0.474320241691843,-0.43872188468354,0.853035143769968,0.841881448658891,0.2408906188076,1.21872918737874,1.15991001248765,0.612144524962368,0.600990829851292,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,7.9,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0
"1007","2000-14",2000,106,14699,14702,2000-03-31,"Bill Clinton","Clinton","D",998,310,0.370967741935484,0.366364832174393,-0.22258064516129,-0.178684671078959,320,0.903125,0.938373610377312,0.828125,0.863005121797323,368,0.557065217391304,0.569361479386039,0.171195652173913,0.178361725062132,0.828125,0.863005121797323,-0.22258064516129,-0.178684671078959,0.903125,0.938373610377312,0.366364832174393,1.05070564516129,1.04168979287628,0.536760167825607,0.572008778202918,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,7.9,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0
"1008","2000-19",2000,106,14728,14730,2000-04-29,"Bill Clinton","Clinton","D",1003,320,0.2375,0.233219306729734,-0.4875,-0.434296313486993,319,0.858934169278997,0.886025592824882,0.733542319749216,0.749118031192349,364,0.612637362637363,0.632950646209193,0.244505494505494,0.258820656236711,0.733542319749216,0.749118031192349,-0.4875,-0.434296313486993,0.858934169278997,0.886025592824882,0.233219306729734,1.22104231974922,1.18341434467934,0.625714862549263,0.652806286095148,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,4.5,4,0,0,0,0,0,0,0,0,0,0,1,0,0
"1009","2000-20",2000,106,14735,14737,2000-05-06,"Bill Clinton","Clinton","D",1031,320,0.271875,0.259634510241449,-0.4125,-0.389529918506742,313,0.843450479233227,0.884345328655487,0.728434504792332,0.762443811177446,398,0.57286432160804,0.573569824647664,0.238693467336683,0.253995488037416,0.728434504792332,0.762443811177446,-0.4125,-0.389529918506742,0.843450479233227,0.884345328655487,0.259634510241449,1.14093450479233,1.15197372968419,0.583815968991778,0.624710818414038,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,4.5,3.8,0,0,0,0,0,0,0,0,0,0,1,0,0
"1010","2000-24",2000,106,14767,14768,2000-06-06,"Bill Clinton","Clinton","D",1059,367,0.313351498637602,0.301274842559804,-0.354223433242507,-0.309290662123657,326,0.834355828220859,0.901043863201434,0.687116564417178,0.745611035385015,366,0.64207650273224,0.622321874717546,0.33879781420765,0.318829578291523,0.687116564417178,0.745611035385015,-0.354223433242507,-0.309290662123657,0.834355828220859,0.901043863201434,0.301274842559804,1.04133999765968,1.05490169750867,0.533080985661055,0.59976902064163,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,4.5,4,0,0,0,0,0,0,0,0,0,0,1,0,0
"1011","2000-25",2000,106,14783,14786,2000-06-23,"Bill Clinton","Clinton","D",1021,316,0.25,0.241495007201086,-0.45253164556962,-0.445289059341708,313,0.837060702875399,0.846638529635847,0.706070287539936,0.701931475260006,392,0.581632653061224,0.557434190596853,0.24234693877551,0.191408278078449,0.706070287539936,0.701931475260006,-0.45253164556962,-0.445289059341708,0.837060702875399,0.846638529635847,0.241495007201086,1.15860193310956,1.14722053460171,0.595565695674313,0.605143522434761,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,4.5,4,0,0,0,0,0,0,0,0,0,0,1,0,0
"1012","2000-27",2000,106,14797,14800,2000-07-07,"Bill Clinton","Clinton","D",1001,306,0.271241830065359,0.272205858838324,-0.395424836601307,-0.381852953067792,340,0.864705882352941,0.915996079760439,0.764705882352941,0.815578297832433,355,0.569014084507042,0.560963204545034,0.197183098591549,0.221309043152232,0.764705882352941,0.815578297832433,-0.395424836601307,-0.381852953067792,0.864705882352941,0.915996079760439,0.272205858838324,1.16013071895425,1.19743125090022,0.592500023514617,0.643790220922115,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,4.7,4,0,0,0,0,0,0,0,0,0,0,1,0,0
"1013","2000-28",2000,106,14805,14807,2000-07-15,"Bill Clinton","Clinton","D",1063,357,0.263305322128852,0.253291710919025,-0.431372549019608,-0.407505782545448,319,0.862068965517241,0.891111820282234,0.755485893416928,0.768360773971462,387,0.638242894056848,0.656020220089944,0.328165374677003,0.35138869039156,0.755485893416928,0.768360773971462,-0.431372549019608,-0.407505782545448,0.862068965517241,0.891111820282234,0.253291710919025,1.18685844243654,1.17586655651691,0.608777254598216,0.637820109363209,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,4.7,4,0,0,0,0,0,0,0,0,0,0,1,0,0
"1014","2000-30",2000,106,14816,14817,2000-07-25,"Bill Clinton","Clinton","D",1035,340,0.279411764705882,0.273026906216846,-0.417647058823529,-0.385124040526502,333,0.870870870870871,0.948256194233536,0.762762762762763,0.836328703719932,362,0.524861878453039,0.494002198152121,0.121546961325967,0.0973730410001555,0.762762762762763,0.836328703719932,-0.417647058823529,-0.385124040526502,0.870870870870871,0.948256194233536,0.273026906216846,1.18040982158629,1.22145274424643,0.597843964654025,0.675229288016691,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,4.7,4,0,0,0,0,0,0,0,0,0,0,1,0,0
"1015","2000-32",2000,106,14826,14827,2000-08-04,"Bill Clinton","Clinton","D",1051,356,0.27247191011236,0.299478496309747,-0.435393258426966,-0.372613173689735,337,0.869436201780415,0.890826558412359,0.756676557863502,0.780593673093383,358,0.553072625698324,0.53973218124339,0.170391061452514,0.153051707331695,0.756676557863502,0.780593673093383,-0.435393258426966,-0.372613173689735,0.869436201780415,0.890826558412359,0.299478496309747,1.19206981629047,1.15320684678312,0.569957705470669,0.591348062102613,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,4.7,4,0,0,0,0,0,0,0,0,0,0,1,0,0
"1016","2000-34",2000,106,14833,14834,2000-08-11,"Bill Clinton","Clinton","D",1024,349,0.240687679083095,0.248290533493446,-0.484240687679083,-0.430448681030711,328,0.86890243902439,0.899713963270187,0.777439024390244,0.821929246368932,347,0.582132564841499,0.608029108397899,0.201729106628242,0.226088370816508,0.777439024390244,0.821929246368932,-0.484240687679083,-0.430448681030711,0.86890243902439,0.899713963270187,0.248290533493446,1.26167971206933,1.25237792739964,0.620611905530944,0.651423429776741,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,4.7,4,0,0,0,0,0,0,0,0,0,0,1,0,0
"1017","2000-35",2000,106,14840,14841,2000-08-18,"Bill Clinton","Clinton","D",1043,333,0.27027027027027,0.263375007175468,-0.429429429429429,-0.407381422884829,401,0.902743142144638,0.921891787848865,0.827930174563591,0.830234713982466,309,0.59546925566343,0.604264076280748,0.242718446601942,0.264087943583245,0.827930174563591,0.830234713982466,-0.429429429429429,-0.407381422884829,0.902743142144638,0.921891787848865,0.263375007175468,1.25735960399302,1.23761613686729,0.63936813496917,0.658516780673397,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,4.7,4,0,0,0,0,0,0,0,0,0,0,1,0,0
"1018","2000-39",2000,106,14864,14866,2000-09-12,"Bill Clinton","Clinton","D",1008,306,0.251633986928105,0.249943932676627,-0.477124183006536,-0.42982112796478,350,0.88,0.926339395046234,0.794285714285714,0.839571042060852,352,0.573863636363636,0.58223065784709,0.252840909090909,0.284617662260478,0.794285714285714,0.839571042060852,-0.477124183006536,-0.42982112796478,0.88,0.926339395046234,0.249943932676627,1.27140989729225,1.26939217002563,0.630056067323373,0.676395462369607,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,4.7,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0
"1019","2000-42",2000,106,14889,14892,2000-10-07,"Bill Clinton","Clinton","D",1052,347,0.204610951008646,0.207734340034232,-0.550432276657061,-0.467359080953625,369,0.907859078590786,0.943898458144852,0.83739837398374,0.87522569565269,336,0.532738095238095,0.570537460879201,0.145833333333333,0.188900390728599,0.83739837398374,0.87522569565269,-0.550432276657061,-0.467359080953625,0.907859078590786,0.943898458144852,0.207734340034232,1.3878306506408,1.34258477660632,0.700124738556554,0.73616411811062,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,1.4,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0
"1020","2000-45",2000,106,14908,14911,2000-10-26,"Bill Clinton","Clinton","D",1004,306,0.212418300653595,0.21874073245167,-0.549019607843137,-0.482313682635625,362,0.856353591160221,0.848911454335102,0.75414364640884,0.730252644963027,336,0.568452380952381,0.575565839984587,0.217261904761905,0.20093507550302,0.75414364640884,0.730252644963027,-0.549019607843137,-0.482313682635625,0.856353591160221,0.848911454335102,0.21874073245167,1.30316325425198,1.21256632759865,0.637612858708551,0.630170721883432,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,1.4,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0
"1021","2000-49",2000,106,14927,14929,2000-11-14,"Bill Clinton","Clinton","D",1028,357,0.246498599439776,0.235862189481238,-0.478991596638655,-0.431704546223168,365,0.906849315068493,0.927262666780655,0.835616438356164,0.862399203320072,306,0.686274509803922,0.739326117864621,0.434640522875817,0.49421278187652,0.835616438356164,0.862399203320072,-0.478991596638655,-0.431704546223168,0.906849315068493,0.927262666780655,0.235862189481238,1.31460803499482,1.29410374954324,0.670987125587255,0.691400477299416,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,1.4,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0
"1022","2000-53",2000,106,14946,14948,2000-12-03,"Bill Clinton","Clinton","D",1026,311,0.321543408360129,0.286481874548737,-0.311897106109325,-0.351007144742457,325,0.883076923076923,0.887652475283696,0.803076923076923,0.80497548360091,390,0.61025641025641,0.595724404469514,0.274358974358974,0.249335971092566,0.803076923076923,0.80497548360091,-0.311897106109325,-0.351007144742457,0.883076923076923,0.887652475283696,0.286481874548737,1.11497402918625,1.15598262834337,0.596595048528186,0.601170600734959,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,1.4,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0
"1023","2000-56",2000,106,14959,14961,2000-12-16,"Bill Clinton","Clinton","D",1011,290,0.33448275862069,0.315499299764633,-0.317241379310345,-0.306229036840899,317,0.921135646687697,0.975720454089649,0.854889589905363,0.915788160701655,404,0.670792079207921,0.662372638535972,0.373762376237624,0.358273934757355,0.854889589905363,0.915788160701655,-0.317241379310345,-0.306229036840899,0.921135646687697,0.975720454089649,0.315499299764633,1.17213096921571,1.22201719754255,0.605636346923064,0.660221154325016,NA,0,0,NA,0,0,0,1999,2001,0,"R","D",1,0,48.3,68.5,-0.438,0.135,0.1285,0.00650000000000001,0.573,0.5665,-0.36149999499321,0.508500009775162,0.870000004768372,-0.342000007629395,0.378499999642372,0.720500007271767,0.852999985218048,0.726999998092651,0.795250006020069,0.78999999165535,54,2000-11-07,1,1.4,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0
"1024","2001-02",2001,107,14980,14982,2001-01-06,"Bill Clinton","Clinton","D",1018,335,0.343283582089552,0.327334490107067,-0.280597014925373,-0.262995101444757,325,0.926153846153846,0.968559680535243,0.88,0.906237590221258,358,0.64804469273743,0.656151726425693,0.349162011173184,0.377451922723701,0.88,0.906237590221258,-0.280597014925373,-0.262995101444757,0.926153846153846,0.968559680535243,0.327334490107067,1.16059701492537,1.16923269166602,0.598819356046779,0.641225190428176,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,3.7,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0
"1025","2001-05",2001,107,15015,15017,2001-02-10,"George W. Bush","Bush II","R",1016,337,0.890207715133531,0.82037852399427,0.851632047477745,0.785744345683372,306,0.294117647058824,0.313942635273622,-0.202614379084967,-0.189144142020762,373,0.546916890080429,0.569794571431648,0.324396782841823,0.339080371821534,0.851632047477745,0.785744345683372,-0.202614379084967,-0.189144142020762,0.890207715133531,0.82037852399427,0.313942635273622,1.05424642656271,0.974888487704134,0.576265079859909,0.506435888720649,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,3.7,4.2,0,0,0,0,0,0,0,0,0,0,0,1,0
"1026","2001-06",2001,107,15025,15027,2001-02-20,"George W. Bush","Bush II","R",1016,352,0.914772727272727,0.916144875640219,0.886363636363636,0.887985092164441,304,0.319078947368421,0.307174793787693,-0.171052631578947,-0.155923449483357,360,0.597222222222222,0.586577218605412,0.402777777777778,0.403508001565933,0.886363636363636,0.887985092164441,-0.171052631578947,-0.155923449483357,0.914772727272727,0.916144875640219,0.307174793787693,1.05741626794258,1.0439085416478,0.607597933485035,0.608970081852526,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,3.7,4.2,0,0,0,0,0,0,0,0,0,0,0,1,0
"1027","2001-10",2001,107,15043,15045,2001-03-10,"George W. Bush","Bush II","R",1015,322,0.909937888198758,0.854921022557324,0.860248447204969,0.79818301134228,351,0.344729344729345,0.335634404947275,-0.150997150997151,-0.159939864591995,342,0.584795321637427,0.573936049352612,0.321637426900585,0.285462206828664,0.860248447204969,0.79818301134228,-0.150997150997151,-0.159939864591995,0.909937888198758,0.854921022557324,0.335634404947275,1.01124559820212,0.958122875934275,0.574303483251482,0.519286617610048,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,3.7,4.2,0,0,0,0,0,0,0,0,0,0,0,1,0
"1028","2001-13",2001,107,15060,15062,2001-03-27,"George W. Bush","Bush II","R",1024,341,0.870967741935484,0.854286818822458,0.821114369501466,0.796350165371322,356,0.25561797752809,0.262830522957813,-0.311797752808989,-0.291506011583162,327,0.489296636085627,0.466901314914773,0.207951070336391,0.215806041379952,0.821114369501466,0.796350165371322,-0.311797752808989,-0.291506011583162,0.870967741935484,0.854286818822458,0.262830522957813,1.13291212231046,1.08785617695448,0.608137218977671,0.591456295864645,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,3.7,4.2,0,0,0,0,0,0,0,0,0,0,0,1,0
"1029","2001-15",2001,107,15085,15087,2001-04-21,"George W. Bush","Bush II","R",1015,339,0.943952802359882,0.908003805485447,0.911504424778761,0.873232579688407,331,0.3202416918429,0.30428450921511,-0.226586102719033,-0.237592012050289,345,0.602898550724638,0.631080622603928,0.295652173913043,0.32404571339704,0.911504424778761,0.873232579688407,-0.226586102719033,-0.237592012050289,0.943952802359882,0.908003805485447,0.30428450921511,1.13809052749779,1.1108245917387,0.639668293144772,0.603719296270337,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,-0.7,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0
"1030","2001-16",2001,107,15102,15104,2001-05-08,"George W. Bush","Bush II","R",1005,336,0.87797619047619,0.790282599095787,0.806547619047619,0.736107959988571,339,0.28023598820059,0.309448579595504,-0.286135693215339,-0.268682719859402,330,0.490909090909091,0.503198978756413,0.178787878787879,0.166055057626782,0.806547619047619,0.736107959988571,-0.286135693215339,-0.268682719859402,0.87797619047619,0.790282599095787,0.309448579595504,1.09268331226296,1.00479067984797,0.568527610880686,0.480834019500283,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,-0.7,4.4,0,0,0,0,0,0,0,0,0,0,0,1,0
